x,y,z
0.020000000000000018,-0.22,0.08000000000000002
0.020000000000000018,-0.22,0.1
0.020000000000000018,-0.22,0.12
0.020000000000000018,-0.22,0.14
0.020000000000000018,-0.22,0.16000000000000003
0.020000000000000018,-0.2,-0.07999999999999999
0.020000000000000018,-0.2,-0.06
0.020000000000000018,-0.2,-0.039999999999999994
0.020000000000000018,-0.2,-0.01999999999999999
0.020000000000000018,-0.2,0.0
0.020000000000000018,-0.2,0.020000000000000018
0.020000000000000018,-0.2,0.04000000000000001
0.020000000000000018,-0.2,0.06
0.020000000000000018,-0.2,0.08000000000000002
0.020000000000000018,-0.2,0.1
0.020000000000000018,-0.2,0.12
0.020000000000000018,-0.2,0.14
0.020000000000000018,-0.2,0.16000000000000003
0.020000000000000018,-0.18,-0.09999999999999999
0.020000000000000018,-0.18,-0.07999999999999999
0.020000000000000018,-0.18,-0.06
0.020000000000000018,-0.18,-0.039999999999999994
0.020000000000000018,-0.18,-0.01999999999999999
0.020000000000000018,-0.18,0.0
0.020000000000000018,-0.18,0.020000000000000018
0.020000000000000018,-0.18,0.04000000000000001
0.020000000000000018,-0.18,0.06
0.020000000000000018,-0.18,0.08000000000000002
0.020000000000000018,-0.18,0.1
0.020000000000000018,-0.18,0.12
0.020000000000000018,-0.18,0.14
0.020000000000000018,-0.18,0.16000000000000003
0.020000000000000018,-0.18,0.18
0.020000000000000018,-0.16,-0.09999999999999999
0.020000000000000018,-0.16,-0.07999999999999999
0.020000000000000018,-0.16,-0.06
0.020000000000000018,-0.16,-0.039999999999999994
0.020000000000000018,-0.16,-0.01999999999999999
0.020000000000000018,-0.16,0.0
0.020000000000000018,-0.16,0.020000000000000018
0.020000000000000018,-0.16,0.04000000000000001
0.020000000000000018,-0.16,0.06
0.020000000000000018,-0.16,0.08000000000000002
0.020000000000000018,-0.16,0.1
0.020000000000000018,-0.16,0.12
0.020000000000000018,-0.16,0.14
0.020000000000000018,-0.16,0.16000000000000003
0.020000000000000018,-0.16,0.18
0.020000000000000018,-0.14,-0.09999999999999999
0.020000000000000018,-0.14,-0.07999999999999999
0.020000000000000018,-0.14,-0.06
0.020000000000000018,-0.14,-0.039999999999999994
0.020000000000000018,-0.14,-0.01999999999999999
0.020000000000000018,-0.14,0.0
0.020000000000000018,-0.14,0.020000000000000018
0.020000000000000018,-0.14,0.06
0.020000000000000018,-0.14,0.08000000000000002
0.020000000000000018,-0.14,0.1
0.020000000000000018,-0.14,0.12
0.020000000000000018,-0.14,0.14
0.020000000000000018,-0.14,0.16000000000000003
0.020000000000000018,-0.14,0.18
0.020000000000000018,-0.12,-0.12
0.020000000000000018,-0.12,-0.09999999999999999
0.020000000000000018,-0.12,-0.07999999999999999
0.020000000000000018,-0.12,-0.06
0.020000000000000018,-0.12,-0.039999999999999994
0.020000000000000018,-0.12,-0.01999999999999999
0.020000000000000018,-0.12,0.0
0.020000000000000018,-0.12,0.08000000000000002
0.020000000000000018,-0.12,0.12
0.020000000000000018,-0.12,0.14
0.020000000000000018,-0.12,0.16000000000000003
0.020000000000000018,-0.12,0.18
0.020000000000000018,-0.12,0.2
0.020000000000000018,-0.1,-0.12
0.020000000000000018,-0.1,-0.09999999999999999
0.020000000000000018,-0.1,-0.07999999999999999
0.020000000000000018,-0.1,-0.06
0.020000000000000018,-0.1,-0.039999999999999994
0.020000000000000018,-0.1,-0.01999999999999999
0.020000000000000018,-0.1,0.0
0.020000000000000018,-0.1,0.08000000000000002
0.020000000000000018,-0.1,0.1
0.020000000000000018,-0.1,0.12
0.020000000000000018,-0.1,0.14
0.020000000000000018,-0.1,0.16000000000000003
0.020000000000000018,-0.08000000000000002,-0.12
0.020000000000000018,-0.08000000000000002,-0.09999999999999999
0.020000000000000018,-0.08000000000000002,-0.07999999999999999
0.020000000000000018,-0.08000000000000002,-0.06
0.020000000000000018,-0.08000000000000002,-0.039999999999999994
0.020000000000000018,-0.08000000000000002,-0.01999999999999999
0.020000000000000018,-0.08000000000000002,0.0
0.020000000000000018,-0.08000000000000002,0.020000000000000018
0.020000000000000018,-0.08000000000000002,0.08000000000000002
0.020000000000000018,-0.08000000000000002,0.1
0.020000000000000018,-0.08000000000000002,0.12
0.020000000000000018,-0.08000000000000002,0.14
0.020000000000000018,-0.08000000000000002,0.16000000000000003
0.020000000000000018,-0.08000000000000002,0.18
0.020000000000000018,-0.06,-0.09999999999999999
0.020000000000000018,-0.06,-0.07999999999999999
0.020000000000000018,-0.06,-0.06
0.020000000000000018,-0.06,-0.039999999999999994
0.020000000000000018,-0.06,-0.01999999999999999
0.020000000000000018,-0.06,0.0
0.020000000000000018,-0.06,0.020000000000000018
0.020000000000000018,-0.06,0.04000000000000001
0.020000000000000018,-0.06,0.06
0.020000000000000018,-0.06,0.08000000000000002
0.020000000000000018,-0.06,0.1
0.020000000000000018,-0.06,0.12
0.020000000000000018,-0.06,0.14
0.020000000000000018,-0.04000000000000001,-0.09999999999999999
0.020000000000000018,-0.04000000000000001,-0.07999999999999999
0.020000000000000018,-0.04000000000000001,-0.06
0.020000000000000018,-0.04000000000000001,-0.039999999999999994
0.020000000000000018,-0.04000000000000001,-0.01999999999999999
0.020000000000000018,-0.04000000000000001,0.0
0.020000000000000018,-0.04000000000000001,0.020000000000000018
0.020000000000000018,-0.04000000000000001,0.06
0.020000000000000018,-0.04000000000000001,0.08000000000000002
0.020000000000000018,-0.04000000000000001,0.1
0.020000000000000018,-0.04000000000000001,0.12
0.020000000000000018,-0.04000000000000001,0.14
0.020000000000000018,-0.020000000000000018,-0.07999999999999999
0.020000000000000018,-0.020000000000000018,-0.06
0.020000000000000018,-0.020000000000000018,-0.039999999999999994
0.020000000000000018,-0.020000000000000018,-0.01999999999999999
0.020000000000000018,-0.020000000000000018,0.0
0.020000000000000018,-0.020000000000000018,0.020000000000000018
0.020000000000000018,-0.020000000000000018,0.06
0.020000000000000018,-0.020000000000000018,0.1
0.020000000000000018,-0.020000000000000018,0.12
0.020000000000000018,-0.020000000000000018,0.14
0.020000000000000018,0.0,-0.07999999999999999
0.020000000000000018,0.0,-0.06
0.020000000000000018,0.0,-0.039999999999999994
0.020000000000000018,0.0,-0.01999999999999999
0.020000000000000018,0.0,0.0
0.020000000000000018,0.0,0.020000000000000018
0.020000000000000018,0.0,0.06
0.020000000000000018,0.0,0.08000000000000002
0.020000000000000018,0.0,0.1
0.020000000000000018,0.0,0.16000000000000003
0.020000000000000018,0.020000000000000018,-0.06
0.020000000000000018,0.020000000000000018,-0.039999999999999994
0.020000000000000018,0.020000000000000018,-0.01999999999999999
0.020000000000000018,0.020000000000000018,0.0
0.020000000000000018,0.020000000000000018,0.020000000000000018
0.020000000000000018,0.020000000000000018,0.08000000000000002
0.020000000000000018,0.03999999999999998,-0.01999999999999999
0.020000000000000018,0.03999999999999998,0.0
0.020000000000000018,0.03999999999999998,0.020000000000000018
0.020000000000000018,0.03999999999999998,0.08000000000000002
0.04000000000000001,-0.26,0.020000000000000018
0.04000000000000001,-0.26,0.04000000000000001
0.04000000000000001,-0.26,0.06
0.04000000000000001,-0.26,0.08000000000000002
0.04000000000000001,-0.24000000000000002,-0.039999999999999994
0.04000000000000001,-0.24000000000000002,-0.01999999999999999
0.04000000000000001,-0.24000000000000002,0.0
0.04000000000000001,-0.24000000000000002,0.020000000000000018
0.04000000000000001,-0.24000000000000002,0.04000000000000001
0.04000000000000001,-0.24000000000000002,0.06
0.04000000000000001,-0.24000000000000002,0.08000000000000002
0.04000000000000001,-0.24000000000000002,0.1
0.04000000000000001,-0.24000000000000002,0.12
0.04000000000000001,-0.22,-0.06
0.04000000000000001,-0.22,-0.039999999999999994
0.04000000000000001,-0.22,-0.01999999999999999
0.04000000000000001,-0.22,0.0
0.04000000000000001,-0.22,0.020000000000000018
0.04000000000000001,-0.22,0.04000000000000001
0.04000000000000001,-0.22,0.06
0.04000000000000001,-0.22,0.08000000000000002
0.04000000000000001,-0.22,0.1
0.04000000000000001,-0.22,0.12
0.04000000000000001,-0.22,0.14
0.04000000000000001,-0.2,-0.07999999999999999
0.04000000000000001,-0.2,-0.06
0.04000000000000001,-0.2,-0.039999999999999994
0.04000000000000001,-0.2,-0.01999999999999999
0.04000000000000001,-0.2,0.0
0.04000000000000001,-0.2,0.020000000000000018
0.04000000000000001,-0.2,0.04000000000000001
0.04000000000000001,-0.2,0.06
0.04000000000000001,-0.2,0.08000000000000002
0.04000000000000001,-0.2,0.1
0.04000000000000001,-0.2,0.12
0.04000000000000001,-0.2,0.14
0.04000000000000001,-0.2,0.16000000000000003
0.04000000000000001,-0.18,-0.07999999999999999
0.04000000000000001,-0.18,-0.06
0.04000000000000001,-0.18,-0.039999999999999994
0.04000000000000001,-0.18,-0.01999999999999999
0.04000000000000001,-0.18,0.0
0.04000000000000001,-0.18,0.020000000000000018
0.04000000000000001,-0.18,0.04000000000000001
0.04000000000000001,-0.18,0.06
0.04000000000000001,-0.18,0.08000000000000002
0.04000000000000001,-0.18,0.1
0.04000000000000001,-0.18,0.12
0.04000000000000001,-0.18,0.14
0.04000000000000001,-0.18,0.16000000000000003
0.04000000000000001,-0.18,0.18
0.04000000000000001,-0.16,-0.09999999999999999
0.04000000000000001,-0.16,-0.07999999999999999
0.04000000000000001,-0.16,-0.06
0.04000000000000001,-0.16,-0.039999999999999994
0.04000000000000001,-0.16,-0.01999999999999999
0.04000000000000001,-0.16,0.0
0.04000000000000001,-0.16,0.020000000000000018
0.04000000000000001,-0.16,0.04000000000000001
0.04000000000000001,-0.16,0.06
0.04000000000000001,-0.16,0.08000000000000002
0.04000000000000001,-0.16,0.1
0.04000000000000001,-0.16,0.12
0.04000000000000001,-0.16,0.14
0.04000000000000001,-0.16,0.16000000000000003
0.04000000000000001,-0.16,0.18
0.04000000000000001,-0.14,-0.09999999999999999
0.04000000000000001,-0.14,-0.07999999999999999
0.04000000000000001,-0.14,-0.06
0.04000000000000001,-0.14,-0.039999999999999994
0.04000000000000001,-0.14,-0.01999999999999999
0.04000000000000001,-0.14,0.0
0.04000000000000001,-0.14,0.020000000000000018
0.04000000000000001,-0.14,0.04000000000000001
0.04000000000000001,-0.14,0.06
0.04000000000000001,-0.14,0.08000000000000002
0.04000000000000001,-0.14,0.1
0.04000000000000001,-0.14,0.12
0.04000000000000001,-0.14,0.14
0.04000000000000001,-0.14,0.16000000000000003
0.04000000000000001,-0.14,0.18
0.04000000000000001,-0.14,0.2
0.04000000000000001,-0.12,-0.09999999999999999
0.04000000000000001,-0.12,-0.07999999999999999
0.04000000000000001,-0.12,-0.06
0.04000000000000001,-0.12,-0.039999999999999994
0.04000000000000001,-0.12,-0.01999999999999999
0.04000000000000001,-0.12,0.0
0.04000000000000001,-0.12,0.020000000000000018
0.04000000000000001,-0.12,0.04000000000000001
0.04000000000000001,-0.12,0.06
0.04000000000000001,-0.12,0.08000000000000002
0.04000000000000001,-0.12,0.1
0.04000000000000001,-0.12,0.12
0.04000000000000001,-0.12,0.16000000000000003
0.04000000000000001,-0.12,0.18
0.04000000000000001,-0.12,0.2
0.04000000000000001,-0.1,-0.09999999999999999
0.04000000000000001,-0.1,-0.07999999999999999
0.04000000000000001,-0.1,-0.06
0.04000000000000001,-0.1,-0.039999999999999994
0.04000000000000001,-0.1,-0.01999999999999999
0.04000000000000001,-0.1,0.0
0.04000000000000001,-0.1,0.020000000000000018
0.04000000000000001,-0.1,0.04000000000000001
0.04000000000000001,-0.1,0.06
0.04000000000000001,-0.1,0.08000000000000002
0.04000000000000001,-0.1,0.1
0.04000000000000001,-0.1,0.12
0.04000000000000001,-0.1,0.14
0.04000000000000001,-0.1,0.16000000000000003
0.04000000000000001,-0.1,0.18
0.04000000000000001,-0.1,0.2
0.04000000000000001,-0.08000000000000002,-0.09999999999999999
0.04000000000000001,-0.08000000000000002,-0.07999999999999999
0.04000000000000001,-0.08000000000000002,-0.06
0.04000000000000001,-0.08000000000000002,-0.039999999999999994
0.04000000000000001,-0.08000000000000002,-0.01999999999999999
0.04000000000000001,-0.08000000000000002,0.0
0.04000000000000001,-0.08000000000000002,0.020000000000000018
0.04000000000000001,-0.08000000000000002,0.04000000000000001
0.04000000000000001,-0.08000000000000002,0.06
0.04000000000000001,-0.08000000000000002,0.08000000000000002
0.04000000000000001,-0.08000000000000002,0.1
0.04000000000000001,-0.08000000000000002,0.12
0.04000000000000001,-0.08000000000000002,0.14
0.04000000000000001,-0.08000000000000002,0.16000000000000003
0.04000000000000001,-0.08000000000000002,0.18
0.04000000000000001,-0.08000000000000002,0.2
0.04000000000000001,-0.06,-0.09999999999999999
0.04000000000000001,-0.06,-0.07999999999999999
0.04000000000000001,-0.06,-0.06
0.04000000000000001,-0.06,-0.039999999999999994
0.04000000000000001,-0.06,-0.01999999999999999
0.04000000000000001,-0.06,0.0
0.04000000000000001,-0.06,0.020000000000000018
0.04000000000000001,-0.06,0.04000000000000001
0.04000000000000001,-0.06,0.06
0.04000000000000001,-0.06,0.08000000000000002
0.04000000000000001,-0.06,0.1
0.04000000000000001,-0.06,0.12
0.04000000000000001,-0.06,0.14
0.04000000000000001,-0.06,0.16000000000000003
0.04000000000000001,-0.04000000000000001,-0.09999999999999999
0.04000000000000001,-0.04000000000000001,-0.07999999999999999
0.04000000000000001,-0.04000000000000001,-0.06
0.04000000000000001,-0.04000000000000001,-0.039999999999999994
0.04000000000000001,-0.04000000000000001,-0.01999999999999999
0.04000000000000001,-0.04000000000000001,0.0
0.04000000000000001,-0.04000000000000001,0.020000000000000018
0.04000000000000001,-0.04000000000000001,0.04000000000000001
0.04000000000000001,-0.04000000000000001,0.06
0.04000000000000001,-0.04000000000000001,0.08000000000000002
0.04000000000000001,-0.04000000000000001,0.1
0.04000000000000001,-0.04000000000000001,0.12
0.04000000000000001,-0.04000000000000001,0.14
0.04000000000000001,-0.04000000000000001,0.16000000000000003
0.04000000000000001,-0.04000000000000001,0.18
0.04000000000000001,-0.020000000000000018,-0.07999999999999999
0.04000000000000001,-0.020000000000000018,-0.06
0.04000000000000001,-0.020000000000000018,-0.039999999999999994
0.04000000000000001,-0.020000000000000018,-0.01999999999999999
0.04000000000000001,-0.020000000000000018,0.0
0.04000000000000001,-0.020000000000000018,0.020000000000000018
0.04000000000000001,-0.020000000000000018,0.04000000000000001
0.04000000000000001,-0.020000000000000018,0.06
0.04000000000000001,-0.020000000000000018,0.08000000000000002
0.04000000000000001,-0.020000000000000018,0.1
0.04000000000000001,-0.020000000000000018,0.12
0.04000000000000001,-0.020000000000000018,0.14
0.04000000000000001,-0.020000000000000018,0.16000000000000003
0.04000000000000001,0.0,-0.06
0.04000000000000001,0.0,-0.039999999999999994
0.04000000000000001,0.0,-0.01999999999999999
0.04000000000000001,0.0,0.0
0.04000000000000001,0.0,0.020000000000000018
0.04000000000000001,0.0,0.04000000000000001
0.04000000000000001,0.0,0.06
0.04000000000000001,0.0,0.08000000000000002
0.04000000000000001,0.0,0.1
0.04000000000000001,0.0,0.12
0.04000000000000001,0.0,0.14
0.04000000000000001,0.0,0.16000000000000003
0.04000000000000001,0.020000000000000018,-0.039999999999999994
0.04000000000000001,0.020000000000000018,-0.01999999999999999
0.04000000000000001,0.020000000000000018,0.0
0.04000000000000001,0.020000000000000018,0.020000000000000018
0.04000000000000001,0.020000000000000018,0.04000000000000001
0.04000000000000001,0.020000000000000018,0.06
0.04000000000000001,0.020000000000000018,0.08000000000000002
0.04000000000000001,0.020000000000000018,0.1
0.04000000000000001,0.020000000000000018,0.12
0.04000000000000001,0.020000000000000018,0.14
0.04000000000000001,0.03999999999999998,-0.01999999999999999
0.04000000000000001,0.03999999999999998,0.0
0.04000000000000001,0.03999999999999998,0.020000000000000018
0.04000000000000001,0.03999999999999998,0.04000000000000001
0.04000000000000001,0.03999999999999998,0.06
0.04000000000000001,0.03999999999999998,0.08000000000000002
0.04000000000000001,0.03999999999999998,0.1
0.06,-0.24000000000000002,-0.01999999999999999
0.06,-0.24000000000000002,0.0
0.06,-0.24000000000000002,0.020000000000000018
0.06,-0.24000000000000002,0.04000000000000001
0.06,-0.24000000000000002,0.06
0.06,-0.24000000000000002,0.08000000000000002
0.06,-0.24000000000000002,0.1
0.06,-0.22,-0.039999999999999994
0.06,-0.22,-0.01999999999999999
0.06,-0.22,0.0
0.06,-0.22,0.020000000000000018
0.06,-0.22,0.04000000000000001
0.06,-0.22,0.06
0.06,-0.22,0.08000000000000002
0.06,-0.22,0.1
0.06,-0.22,0.12
0.06,-0.22,0.14
0.06,-0.2,-0.06
0.06,-0.2,-0.039999999999999994
0.06,-0.2,-0.01999999999999999
0.06,-0.2,0.0
0.06,-0.2,0.020000000000000018
0.06,-0.2,0.04000000000000001
0.06,-0.2,0.06
0.06,-0.2,0.08000000000000002
0.06,-0.2,0.1
0.06,-0.2,0.12
0.06,-0.2,0.14
0.06,-0.2,0.16000000000000003
0.06,-0.18,-0.07999999999999999
0.06,-0.18,-0.06
0.06,-0.18,-0.039999999999999994
0.06,-0.18,-0.01999999999999999
0.06,-0.18,0.0
0.06,-0.18,0.020000000000000018
0.06,-0.18,0.04000000000000001
0.06,-0.18,0.06
0.06,-0.18,0.08000000000000002
0.06,-0.18,0.1
0.06,-0.18,0.12
0.06,-0.18,0.14
0.06,-0.18,0.16000000000000003
0.06,-0.16,-0.07999999999999999
0.06,-0.16,-0.06
0.06,-0.16,-0.039999999999999994
0.06,-0.16,-0.01999999999999999
0.06,-0.16,0.0
0.06,-0.16,0.020000000000000018
0.06,-0.16,0.04000000000000001
0.06,-0.16,0.06
0.06,-0.16,0.08000000000000002
0.06,-0.16,0.1
0.06,-0.16,0.12
0.06,-0.16,0.14
0.06,-0.16,0.16000000000000003
0.06,-0.16,0.18
0.06,-0.14,-0.09999999999999999
0.06,-0.14,-0.07999999999999999
0.06,-0.14,-0.06
0.06,-0.14,-0.039999999999999994
0.06,-0.14,-0.01999999999999999
0.06,-0.14,0.0
0.06,-0.14,0.020000000000000018
0.06,-0.14,0.04000000000000001
0.06,-0.14,0.06
0.06,-0.14,0.08000000000000002
0.06,-0.14,0.1
0.06,-0.14,0.12
0.06,-0.14,0.14
0.06,-0.14,0.16000000000000003
0.06,-0.14,0.18
0.06,-0.12,-0.09999999999999999
0.06,-0.12,-0.07999999999999999
0.06,-0.12,-0.06
0.06,-0.12,-0.039999999999999994
0.06,-0.12,-0.01999999999999999
0.06,-0.12,0.0
0.06,-0.12,0.020000000000000018
0.06,-0.12,0.04000000000000001
0.06,-0.12,0.06
0.06,-0.12,0.08000000000000002
0.06,-0.12,0.1
0.06,-0.12,0.12
0.06,-0.12,0.14
0.06,-0.12,0.16000000000000003
0.06,-0.12,0.18
0.06,-0.1,-0.09999999999999999
0.06,-0.1,-0.07999999999999999
0.06,-0.1,-0.06
0.06,-0.1,-0.039999999999999994
0.06,-0.1,-0.01999999999999999
0.06,-0.1,0.0
0.06,-0.1,0.020000000000000018
0.06,-0.1,0.04000000000000001
0.06,-0.1,0.06
0.06,-0.1,0.08000000000000002
0.06,-0.1,0.1
0.06,-0.1,0.12
0.06,-0.1,0.14
0.06,-0.1,0.16000000000000003
0.06,-0.1,0.18
0.06,-0.08000000000000002,-0.09999999999999999
0.06,-0.08000000000000002,-0.07999999999999999
0.06,-0.08000000000000002,-0.06
0.06,-0.08000000000000002,-0.039999999999999994
0.06,-0.08000000000000002,-0.01999999999999999
0.06,-0.08000000000000002,0.0
0.06,-0.08000000000000002,0.020000000000000018
0.06,-0.08000000000000002,0.04000000000000001
0.06,-0.08000000000000002,0.06
0.06,-0.08000000000000002,0.08000000000000002
0.06,-0.08000000000000002,0.1
0.06,-0.08000000000000002,0.12
0.06,-0.08000000000000002,0.14
0.06,-0.08000000000000002,0.16000000000000003
0.06,-0.08000000000000002,0.18
0.06,-0.06,-0.09999999999999999
0.06,-0.06,-0.07999999999999999
0.06,-0.06,-0.06
0.06,-0.06,-0.039999999999999994
0.06,-0.06,-0.01999999999999999
0.06,-0.06,0.0
0.06,-0.06,0.020000000000000018
0.06,-0.06,0.04000000000000001
0.06,-0.06,0.06
0.06,-0.06,0.08000000000000002
0.06,-0.06,0.1
0.06,-0.06,0.12
0.06,-0.06,0.14
0.06,-0.06,0.16000000000000003
0.06,-0.06,0.18
0.06,-0.04000000000000001,-0.07999999999999999
0.06,-0.04000000000000001,-0.06
0.06,-0.04000000000000001,-0.039999999999999994
0.06,-0.04000000000000001,-0.01999999999999999
0.06,-0.04000000000000001,0.0
0.06,-0.04000000000000001,0.020000000000000018
0.06,-0.04000000000000001,0.04000000000000001
0.06,-0.04000000000000001,0.06
0.06,-0.04000000000000001,0.08000000000000002
0.06,-0.04000000000000001,0.1
0.06,-0.04000000000000001,0.12
0.06,-0.04000000000000001,0.14
0.06,-0.04000000000000001,0.16000000000000003
0.06,-0.04000000000000001,0.18
0.06,-0.020000000000000018,-0.07999999999999999
0.06,-0.020000000000000018,-0.06
0.06,-0.020000000000000018,-0.039999999999999994
0.06,-0.020000000000000018,-0.01999999999999999
0.06,-0.020000000000000018,0.0
0.06,-0.020000000000000018,0.020000000000000018
0.06,-0.020000000000000018,0.04000000000000001
0.06,-0.020000000000000018,0.06
0.06,-0.020000000000000018,0.08000000000000002
0.06,-0.020000000000000018,0.1
0.06,-0.020000000000000018,0.12
0.06,-0.020000000000000018,0.14
0.06,-0.020000000000000018,0.16000000000000003
0.06,0.0,-0.06
0.06,0.0,-0.039999999999999994
0.06,0.0,-0.01999999999999999
0.06,0.0,0.0
0.06,0.0,0.020000000000000018
0.06,0.0,0.04000000000000001
0.06,0.0,0.06
0.06,0.0,0.08000000000000002
0.06,0.0,0.1
0.06,0.0,0.12
0.06,0.0,0.14
0.06,0.020000000000000018,-0.039999999999999994
0.06,0.020000000000000018,-0.01999999999999999
0.06,0.020000000000000018,0.0
0.06,0.020000000000000018,0.020000000000000018
0.06,0.020000000000000018,0.04000000000000001
0.06,0.020000000000000018,0.06
0.06,0.020000000000000018,0.08000000000000002
0.06,0.020000000000000018,0.1
0.06,0.020000000000000018,0.12
0.06,0.03999999999999998,0.0
0.06,0.03999999999999998,0.020000000000000018
0.06,0.03999999999999998,0.04000000000000001
0.06,0.03999999999999998,0.06
0.06,0.03999999999999998,0.08000000000000002
0.08000000000000002,-0.24000000000000002,0.020000000000000018
0.08000000000000002,-0.24000000000000002,0.04000000000000001
0.08000000000000002,-0.24000000000000002,0.06
0.08000000000000002,-0.24000000000000002,0.08000000000000002
0.08000000000000002,-0.22,-0.01999999999999999
0.08000000000000002,-0.22,0.0
0.08000000000000002,-0.22,0.020000000000000018
0.08000000000000002,-0.22,0.04000000000000001
0.08000000000000002,-0.22,0.06
0.08000000000000002,-0.22,0.08000000000000002
0.08000000000000002,-0.22,0.1
0.08000000000000002,-0.22,0.12
0.08000000000000002,-0.2,-0.06
0.08000000000000002,-0.2,-0.039999999999999994
0.08000000000000002,-0.2,-0.01999999999999999
0.08000000000000002,-0.2,0.0
0.08000000000000002,-0.2,0.020000000000000018
0.08000000000000002,-0.2,0.04000000000000001
0.08000000000000002,-0.2,0.06
0.08000000000000002,-0.2,0.08000000000000002
0.08000000000000002,-0.2,0.1
0.08000000000000002,-0.2,0.12
0.08000000000000002,-0.2,0.14
0.08000000000000002,-0.18,-0.06
0.08000000000000002,-0.18,-0.039999999999999994
0.08000000000000002,-0.18,-0.01999999999999999
0.08000000000000002,-0.18,0.0
0.08000000000000002,-0.18,0.020000000000000018
0.08000000000000002,-0.18,0.04000000000000001
0.08000000000000002,-0.18,0.06
0.08000000000000002,-0.18,0.08000000000000002
0.08000000000000002,-0.18,0.1
0.08000000000000002,-0.18,0.12
0.08000000000000002,-0.18,0.14
0.08000000000000002,-0.18,0.16000000000000003
0.08000000000000002,-0.16,-0.07999999999999999
0.08000000000000002,-0.16,-0.06
0.08000000000000002,-0.16,-0.039999999999999994
0.08000000000000002,-0.16,-0.01999999999999999
0.08000000000000002,-0.16,0.0
0.08000000000000002,-0.16,0.020000000000000018
0.08000000000000002,-0.16,0.04000000000000001
0.08000000000000002,-0.16,0.06
0.08000000000000002,-0.16,0.08000000000000002
0.08000000000000002,-0.16,0.1
0.08000000000000002,-0.16,0.12
0.08000000000000002,-0.16,0.14
0.08000000000000002,-0.16,0.16000000000000003
0.08000000000000002,-0.14,-0.07999999999999999
0.08000000000000002,-0.14,-0.06
0.08000000000000002,-0.14,-0.039999999999999994
0.08000000000000002,-0.14,-0.01999999999999999
0.08000000000000002,-0.14,0.0
0.08000000000000002,-0.14,0.020000000000000018
0.08000000000000002,-0.14,0.04000000000000001
0.08000000000000002,-0.14,0.06
0.08000000000000002,-0.14,0.08000000000000002
0.08000000000000002,-0.14,0.1
0.08000000000000002,-0.14,0.12
0.08000000000000002,-0.14,0.14
0.08000000000000002,-0.14,0.16000000000000003
0.08000000000000002,-0.14,0.18
0.08000000000000002,-0.12,-0.07999999999999999
0.08000000000000002,-0.12,-0.06
0.08000000000000002,-0.12,-0.039999999999999994
0.08000000000000002,-0.12,-0.01999999999999999
0.08000000000000002,-0.12,0.0
0.08000000000000002,-0.12,0.020000000000000018
0.08000000000000002,-0.12,0.04000000000000001
0.08000000000000002,-0.12,0.06
0.08000000000000002,-0.12,0.08000000000000002
0.08000000000000002,-0.12,0.1
0.08000000000000002,-0.12,0.12
0.08000000000000002,-0.12,0.14
0.08000000000000002,-0.12,0.16000000000000003
0.08000000000000002,-0.12,0.18
0.08000000000000002,-0.1,-0.07999999999999999
0.08000000000000002,-0.1,-0.06
0.08000000000000002,-0.1,-0.039999999999999994
0.08000000000000002,-0.1,-0.01999999999999999
0.08000000000000002,-0.1,0.0
0.08000000000000002,-0.1,0.020000000000000018
0.08000000000000002,-0.1,0.04000000000000001
0.08000000000000002,-0.1,0.06
0.08000000000000002,-0.1,0.08000000000000002
0.08000000000000002,-0.1,0.1
0.08000000000000002,-0.1,0.12
0.08000000000000002,-0.1,0.14
0.08000000000000002,-0.1,0.16000000000000003
0.08000000000000002,-0.1,0.18
0.08000000000000002,-0.08000000000000002,-0.07999999999999999
0.08000000000000002,-0.08000000000000002,-0.06
0.08000000000000002,-0.08000000000000002,-0.039999999999999994
0.08000000000000002,-0.08000000000000002,-0.01999999999999999
0.08000000000000002,-0.08000000000000002,0.0
0.08000000000000002,-0.08000000000000002,0.020000000000000018
0.08000000000000002,-0.08000000000000002,0.04000000000000001
0.08000000000000002,-0.08000000000000002,0.06
0.08000000000000002,-0.08000000000000002,0.08000000000000002
0.08000000000000002,-0.08000000000000002,0.1
0.08000000000000002,-0.08000000000000002,0.12
0.08000000000000002,-0.08000000000000002,0.14
0.08000000000000002,-0.08000000000000002,0.16000000000000003
0.08000000000000002,-0.08000000000000002,0.18
0.08000000000000002,-0.06,-0.07999999999999999
0.08000000000000002,-0.06,-0.06
0.08000000000000002,-0.06,-0.039999999999999994
0.08000000000000002,-0.06,-0.01999999999999999
0.08000000000000002,-0.06,0.0
0.08000000000000002,-0.06,0.020000000000000018
0.08000000000000002,-0.06,0.04000000000000001
0.08000000000000002,-0.06,0.06
0.08000000000000002,-0.06,0.08000000000000002
0.08000000000000002,-0.06,0.1
0.08000000000000002,-0.06,0.12
0.08000000000000002,-0.06,0.14
0.08000000000000002,-0.06,0.16000000000000003
0.08000000000000002,-0.04000000000000001,-0.07999999999999999
0.08000000000000002,-0.04000000000000001,-0.06
0.08000000000000002,-0.04000000000000001,-0.039999999999999994
0.08000000000000002,-0.04000000000000001,-0.01999999999999999
0.08000000000000002,-0.04000000000000001,0.0
0.08000000000000002,-0.04000000000000001,0.020000000000000018
0.08000000000000002,-0.04000000000000001,0.04000000000000001
0.08000000000000002,-0.04000000000000001,0.06
0.08000000000000002,-0.04000000000000001,0.08000000000000002
0.08000000000000002,-0.04000000000000001,0.1
